date,channel,campaign,impressions,clicks,spend,conversions,revenue
2026-04-29,Google Ads,Retargeting,9641,613,802.14,54,4087.09
2026-04-29,LinkedIn Ads,Prospecting,16946,95,484.15,2,742.38
2026-04-29,LinkedIn Ads,Retargeting,5938,62,315.25,2,939.19
2026-04-29,Meta Ads,Lookalike,51976,665,502.36,23,1643.36
2026-04-29,Meta Ads,Prospecting,61663,624,546.86,11,663.98
2026-04-29,Meta Ads,Retargeting,20255,417,343.32,21,1606.7
2026-04-29,TikTok Ads,Lookalike,57749,559,161.71,2,86.29
2026-04-29,TikTok Ads,Prospecting,96095,733,242.68,7,344.38
2026-04-29,TikTok Ads,Retargeting,36222,602,213.84,19,1255.59
2026-04-30,Google Ads,Brand Search,7593,645,822.42,80,7736.84
2026-04-30,Google Ads,Lookalike,18119,759,885.6,40,3176.03
2026-04-30,Google Ads,Prospecting,27675,930,1160.18,28,2326.6
2026-04-30,Google Ads,Retargeting,7830,442,527.55,53,5589.96
2026-04-30,LinkedIn Ads,Prospecting,14772,87,529.66,2,582.09
2026-04-30,LinkedIn Ads,Retargeting,5837,56,268.34,2,879.61
2026-04-30,Meta Ads,Lookalike,28991,349,281.82,10,775.11
2026-04-30,Meta Ads,Prospecting,59311,648,517.23,22,1318.51
2026-04-30,Meta Ads,Retargeting,21259,455,406.86,22,1456.12
2026-04-30,TikTok Ads,Lookalike,64267,647,210.09,13,646.2
2026-04-30,TikTok Ads,Prospecting,94441,792,298.48,7,280.74
2026-04-30,TikTok Ads,Retargeting,35052,543,200.53,15,748.28
2026-05-01,Google Ads,Brand Search,6123,565,755.96,62,5568.67
2026-05-01,Google Ads,Lookalike,22433,966,1154.0,51,4907.64
2026-05-01,Google Ads,Prospecting,29121,889,980.77,39,2877.32
2026-05-01,Google Ads,Retargeting,9869,586,743.89,57,5935.98
2026-05-01,LinkedIn Ads,Prospecting,15118,74,398.99,2,743.57
2026-05-01,LinkedIn Ads,Retargeting,8704,103,551.4,2,718.38
2026-05-01,Meta Ads,Lookalike,44708,625,508.78,15,1271.86
2026-05-01,Meta Ads,Prospecting,31550,324,277.38,5,323.71
2026-05-01,Meta Ads,Retargeting,21030,403,365.3,17,1476.18
2026-05-01,TikTok Ads,Lookalike,50448,486,199.07,12,662.91
2026-05-01,TikTok Ads,Prospecting,77848,631,226.9,6,296.37
2026-05-01,TikTok Ads,Retargeting,37198,596,251.8,11,620.49
2026-05-02,Google Ads,Brand Search,5229,401,470.75,34,3856.46
2026-05-02,Google Ads,Lookalike,16293,593,775.96,20,1764.52
2026-05-02,Google Ads,Prospecting,20300,588,806.96,20,1750.38
2026-05-02,Google Ads,Retargeting,6695,425,511.14,38,4124.6
2026-05-02,LinkedIn Ads,Prospecting,14551,85,546.57,1,360.27
2026-05-02,LinkedIn Ads,Retargeting,6260,79,502.68,4,1863.24
2026-05-02,Meta Ads,Lookalike,30193,385,289.56,16,1280.37
2026-05-02,Meta Ads,Prospecting,51989,509,345.81,5,342.04
2026-05-02,Meta Ads,Retargeting,16863,351,311.16,25,1987.79
2026-05-02,TikTok Ads,Lookalike,46313,508,183.28,3,171.0
2026-05-02,TikTok Ads,Prospecting,89131,705,272.38,9,455.21
2026-05-02,TikTok Ads,Retargeting,28853,462,140.16,12,673.78
2026-05-03,Google Ads,Brand Search,5776,461,605.44,48,5063.12
2026-05-03,Google Ads,Lookalike,17574,693,826.96,32,2672.07
2026-05-03,Google Ads,Prospecting,29777,850,920.4,28,2295.02
2026-05-03,Google Ads,Retargeting,11253,736,908.52,68,6609.46
2026-05-03,LinkedIn Ads,Prospecting,15812,66,465.14,3,1076.6
2026-05-03,LinkedIn Ads,Retargeting,4810,44,230.84,1,385.07
2026-05-03,Meta Ads,Lookalike,32835,356,360.88,8,494.01
2026-05-03,Meta Ads,Prospecting,45420,413,339.85,12,906.74
2026-05-03,Meta Ads,Retargeting,20557,461,332.46,31,2254.77
2026-05-03,TikTok Ads,Lookalike,72999,693,265.45,7,350.67
2026-05-03,TikTok Ads,Prospecting,85707,717,246.43,2,105.73
2026-05-03,TikTok Ads,Retargeting,28406,417,140.42,10,497.16
2026-05-04,Google Ads,Brand Search,6161,519,544.35,51,4312.64
2026-05-04,Google Ads,Lookalike,22049,867,990.67,45,3833.93
2026-05-04,Google Ads,Prospecting,29831,848,955.55,25,2021.33
2026-05-04,Google Ads,Retargeting,12223,751,889.78,58,5614.36
2026-05-04,LinkedIn Ads,Prospecting,16527,82,442.82,1,314.64
2026-05-04,LinkedIn Ads,Retargeting,6293,59,317.97,0,0.0
2026-05-04,Meta Ads,Lookalike,33665,422,407.29,14,1132.9
2026-05-04,Meta Ads,Prospecting,60887,580,395.49,11,810.16
2026-05-04,Meta Ads,Retargeting,25112,510,420.78,28,2033.68
2026-05-04,TikTok Ads,Lookalike,57492,644,234.65,7,331.27
2026-05-04,TikTok Ads,Prospecting,75330,542,197.41,3,137.82
2026-05-04,TikTok Ads,Retargeting,25168,393,156.75,8,416.07
2026-05-05,Google Ads,Brand Search,9291,792,1069.52,108,10973.92
2026-05-05,Google Ads,Lookalike,21029,795,1146.95,35,3118.8
2026-05-05,Google Ads,Prospecting,42306,1225,1605.24,52,4321.96
2026-05-05,Google Ads,Retargeting,8306,526,542.49,43,3924.13
2026-05-05,LinkedIn Ads,Prospecting,20200,109,605.96,1,311.81
2026-05-05,LinkedIn Ads,Retargeting,4983,58,307.73,1,354.08
2026-05-05,Meta Ads,Lookalike,46146,579,491.56,10,734.98
2026-05-05,Meta Ads,Prospecting,62637,639,494.51,15,1131.01
2026-05-05,Meta Ads,Retargeting,19308,373,266.64,18,1245.59
2026-05-05,TikTok Ads,Lookalike,61457,580,157.9,6,344.87
2026-05-05,TikTok Ads,Prospecting,93291,727,218.26,8,371.26
2026-05-05,TikTok Ads,Retargeting,31725,478,173.2,13,625.37
2026-05-06,Google Ads,Brand Search,6887,609,636.57,68,7953.33
2026-05-06,Google Ads,Lookalike,15163,658,762.03,37,2781.9
2026-05-06,Google Ads,Prospecting,36845,1069,1300.13,36,2519.47
2026-05-06,Google Ads,Retargeting,14224,833,1008.13,73,7013.77
2026-05-06,LinkedIn Ads,Prospecting,16702,100,521.15,2,659.96
2026-05-06,LinkedIn Ads,Retargeting,4896,72,390.49,1,401.05
2026-05-06,Meta Ads,Lookalike,44159,515,484.63,15,1051.07
2026-05-06,Meta Ads,Prospecting,60447,578,422.74,13,1049.55
2026-05-06,Meta Ads,Retargeting,20223,395,328.97,25,2172.37
2026-05-06,TikTok Ads,Lookalike,57228,527,183.16,10,531.24
2026-05-06,TikTok Ads,Prospecting,75946,737,279.97,7,362.76
2026-05-06,TikTok Ads,Retargeting,33775,491,169.69,13,816.79
2026-05-07,Google Ads,Brand Search,7966,652,770.81,76,7099.18
2026-05-07,Google Ads,Lookalike,15202,560,676.71,26,2082.29
2026-05-07,Google Ads,Prospecting,33239,809,939.12,31,2575.47
2026-05-07,Google Ads,Retargeting,9169,530,693.81,43,5004.44
2026-05-07,LinkedIn Ads,Prospecting,17467,73,397.68,2,598.83
2026-05-07,LinkedIn Ads,Retargeting,4700,54,342.02,2,760.86
2026-05-07,Meta Ads,Lookalike,50852,699,625.93,18,1278.31
2026-05-07,Meta Ads,Prospecting,70176,700,561.99,14,925.37
2026-05-07,Meta Ads,Retargeting,17739,382,277.49,26,2038.09
2026-05-07,TikTok Ads,Lookalike,54621,550,175.93,7,390.54
2026-05-07,TikTok Ads,Prospecting,67848,497,171.73,7,382.81
2026-05-07,TikTok Ads,Retargeting,30919,470,163.8,16,822.09
2026-05-08,Google Ads,Brand Search,5651,428,537.48,41,3874.43
2026-05-08,Google Ads,Lookalike,17165,679,876.25,31,2141.56
2026-05-08,Google Ads,Prospecting,31589,938,1071.14,32,2807.54
2026-05-08,Google Ads,Retargeting,13677,848,1197.38,68,6960.21
2026-05-08,LinkedIn Ads,Prospecting,15635,83,431.32,1,400.91
2026-05-08,LinkedIn Ads,Retargeting,6498,63,351.81,3,1403.72
2026-05-08,Meta Ads,Lookalike,36340,446,385.36,17,1084.06
2026-05-08,Meta Ads,Prospecting,57087,569,456.03,9,572.6
2026-05-08,Meta Ads,Retargeting,25194,534,389.52,29,1967.94
2026-05-08,TikTok Ads,Lookalike,69550,677,250.55,7,326.96
2026-05-08,TikTok Ads,Prospecting,103419,874,349.45,12,719.18
2026-05-08,TikTok Ads,Retargeting,27291,457,158.22,5,262.68
2026-05-09,Google Ads,Brand Search,5760,434,575.12,56,5006.26
2026-05-09,Google Ads,Lookalike,16020,566,653.76,36,3601.92
2026-05-09,Google Ads,Prospecting,25198,723,937.9,33,2444.16
2026-05-09,Google Ads,Retargeting,10697,722,932.12,74,6519.75
2026-05-09,LinkedIn Ads,Prospecting,14100,86,494.73,2,656.34
2026-05-09,LinkedIn Ads,Retargeting,5128,61,329.71,4,1425.94
2026-05-09,Meta Ads,Lookalike,30299,345,259.42,14,951.26
2026-05-09,Meta Ads,Prospecting,44049,452,329.02,12,847.48
2026-05-09,Meta Ads,Retargeting,14152,288,229.01,14,1163.26
2026-05-09,TikTok Ads,Lookalike,56548,608,192.2,8,413.75
2026-05-09,TikTok Ads,Prospecting,98839,814,258.67,10,515.5
2026-05-09,TikTok Ads,Retargeting,25051,421,121.8,14,657.13
2026-05-10,Google Ads,Brand Search,5929,431,627.3,48,4658.5
2026-05-10,Google Ads,Lookalike,23442,1016,1239.1,52,3777.16
2026-05-10,Google Ads,Prospecting,27960,855,1046.72,24,2107.67
2026-05-10,Google Ads,Retargeting,7831,477,611.19,24,2354.02
2026-05-10,LinkedIn Ads,Prospecting,14303,80,407.09,2,698.18
2026-05-10,LinkedIn Ads,Retargeting,4902,54,333.75,1,332.1
2026-05-10,Meta Ads,Lookalike,38098,483,382.44,13,1054.79
2026-05-10,Meta Ads,Prospecting,61193,625,510.65,12,869.98
2026-05-10,Meta Ads,Retargeting,20440,456,364.9,22,1422.05
2026-05-10,TikTok Ads,Lookalike,74354,674,225.57,4,189.93
2026-05-10,TikTok Ads,Prospecting,78514,533,223.29,5,250.97
2026-05-10,TikTok Ads,Retargeting,31314,464,202.2,17,927.34
2026-05-11,Google Ads,Brand Search,7302,626,736.03,68,5636.43
2026-05-11,Google Ads,Lookalike,21054,745,826.75,37,3390.06
2026-05-11,Google Ads,Prospecting,30270,937,1100.03,33,2104.56
2026-05-11,Google Ads,Retargeting,10070,564,827.11,68,7454.67
2026-05-11,LinkedIn Ads,Prospecting,17451,70,411.53,2,549.43
2026-05-11,LinkedIn Ads,Retargeting,6235,73,397.14,3,1158.52
2026-05-11,Meta Ads,Lookalike,35299,436,388.75,19,1310.88
2026-05-11,Meta Ads,Prospecting,62089,729,565.3,11,846.69
2026-05-11,Meta Ads,Retargeting,22070,445,381.38,23,1678.68
2026-05-11,TikTok Ads,Lookalike,59485,620,216.79,10,511.7
2026-05-11,TikTok Ads,Prospecting,82460,610,200.54,4,184.99
2026-05-11,TikTok Ads,Retargeting,48670,719,241.5,15,793.04
2026-05-12,Google Ads,Brand Search,8523,601,808.11,78,6945.39
2026-05-12,Google Ads,Lookalike,22654,791,913.53,35,3276.33
2026-05-12,Google Ads,Prospecting,33619,1026,1107.28,40,3733.62
2026-05-12,Google Ads,Retargeting,11836,720,999.15,63,5541.5
2026-05-12,LinkedIn Ads,Prospecting,17285,110,583.89,1,342.38
2026-05-12,LinkedIn Ads,Retargeting,6645,69,350.77,1,368.06
2026-05-12,Meta Ads,Lookalike,52183,778,608.53,24,1848.21
2026-05-12,Meta Ads,Prospecting,64103,713,599.69,21,1329.16
2026-05-12,Meta Ads,Retargeting,25766,520,493.1,35,2632.15
2026-05-12,TikTok Ads,Lookalike,60272,608,200.89,2,88.46
2026-05-12,TikTok Ads,Prospecting,82359,650,206.07,10,458.31
2026-05-12,TikTok Ads,Retargeting,31593,407,149.54,12,592.45
2026-05-13,Google Ads,Brand Search,6686,537,649.5,61,5605.49
2026-05-13,Google Ads,Lookalike,22584,846,851.29,38,3777.13
2026-05-13,Google Ads,Prospecting,33907,974,1312.31,38,3206.56
2026-05-13,Google Ads,Retargeting,14207,967,1306.86,79,6982.62
2026-05-13,LinkedIn Ads,Prospecting,18351,104,523.43,2,533.94
2026-05-13,LinkedIn Ads,Retargeting,7749,79,379.46,3,1277.43
2026-05-13,Meta Ads,Lookalike,35833,384,408.45,13,1052.37
2026-05-13,Meta Ads,Prospecting,58166,648,529.11,13,710.67
2026-05-13,Meta Ads,Retargeting,22251,516,408.46,35,2837.61
2026-05-13,TikTok Ads,Lookalike,70310,670,266.45,15,811.11
2026-05-13,TikTok Ads,Prospecting,94175,698,261.12,9,473.78
2026-05-13,TikTok Ads,Retargeting,35835,572,204.11,17,950.0
2026-05-14,Google Ads,Brand Search,8125,657,828.65,91,9751.63
2026-05-14,Google Ads,Lookalike,24484,1006,1312.79,57,4181.48
2026-05-14,Google Ads,Prospecting,34267,1126,1588.76,34,2130.4
2026-05-14,Google Ads,Retargeting,11220,650,858.83,52,5917.88
2026-05-14,LinkedIn Ads,Prospecting,12639,73,410.75,3,999.17
2026-05-14,LinkedIn Ads,Retargeting,6988,96,607.72,8,3218.83
2026-05-14,Meta Ads,Lookalike,47874,628,546.85,20,1595.41
2026-05-14,Meta Ads,Prospecting,61216,662,608.33,10,770.0
2026-05-14,Meta Ads,Retargeting,20766,377,276.13,19,1398.08
2026-05-14,TikTok Ads,Lookalike,71712,673,213.11,9,378.1
2026-05-14,TikTok Ads,Prospecting,100770,787,281.98,4,196.66
2026-05-14,TikTok Ads,Retargeting,31671,516,183.18,17,969.11
2026-05-15,Google Ads,Brand Search,6991,615,725.1,63,6786.79
2026-05-15,Google Ads,Lookalike,17628,701,805.1,35,2891.29
2026-05-15,Google Ads,Prospecting,28676,834,1017.85,29,2031.06
2026-05-15,Google Ads,Retargeting,10874,623,734.73,51,6082.92
2026-05-15,LinkedIn Ads,Prospecting,15799,67,357.54,2,532.89
2026-05-15,LinkedIn Ads,Retargeting,5631,66,409.56,1,377.68
2026-05-15,Meta Ads,Lookalike,33465,467,381.6,17,1281.49
2026-05-15,Meta Ads,Prospecting,57444,601,525.67,6,460.85
2026-05-15,Meta Ads,Retargeting,19407,385,345.67,30,2620.98
2026-05-15,TikTok Ads,Lookalike,50414,553,188.44,9,421.83
2026-05-15,TikTok Ads,Prospecting,87057,676,234.47,7,401.42
2026-05-15,TikTok Ads,Retargeting,38699,616,216.12,14,807.81
2026-05-16,Google Ads,Brand Search,7166,618,701.7,76,6607.95
2026-05-16,Google Ads,Lookalike,18779,684,767.08,20,2195.65
2026-05-16,Google Ads,Prospecting,28194,811,1145.61,36,2987.26
2026-05-16,Google Ads,Retargeting,9423,548,552.43,43,3873.06
2026-05-16,LinkedIn Ads,Prospecting,14347,72,440.6,6,2122.76
2026-05-16,LinkedIn Ads,Retargeting,5382,55,367.89,0,0.0
2026-05-16,Meta Ads,Lookalike,27675,381,324.7,8,523.82
2026-05-16,Meta Ads,Prospecting,47888,496,375.47,9,483.71
2026-05-16,Meta Ads,Retargeting,16992,325,337.17,25,2024.43
2026-05-16,TikTok Ads,Lookalike,50952,531,196.0,8,458.95
2026-05-16,TikTok Ads,Prospecting,76408,564,218.7,4,192.21
2026-05-16,TikTok Ads,Retargeting,31080,505,179.44,14,829.81
2026-05-17,Google Ads,Brand Search,5711,441,552.55,48,4951.96
2026-05-17,Google Ads,Lookalike,17778,703,820.01,41,3119.64
2026-05-17,Google Ads,Prospecting,33941,1052,1276.46,32,2776.4
2026-05-17,Google Ads,Retargeting,12294,680,787.85,72,6898.61
2026-05-17,LinkedIn Ads,Prospecting,13527,71,385.26,1,305.63
2026-05-17,LinkedIn Ads,Retargeting,6533,99,615.03,2,763.2
2026-05-17,Meta Ads,Lookalike,26068,324,309.31,8,582.9
2026-05-17,Meta Ads,Prospecting,54373,571,520.32,10,694.74
2026-05-17,Meta Ads,Retargeting,23107,487,443.28,26,2185.77
2026-05-17,TikTok Ads,Lookalike,50701,502,170.1,6,321.55
2026-05-17,TikTok Ads,Prospecting,107812,880,357.2,15,674.74
2026-05-17,TikTok Ads,Retargeting,30989,451,160.2,19,1210.36
2026-05-18,Google Ads,Brand Search,6186,499,690.33,57,6454.54
2026-05-18,Google Ads,Lookalike,20742,767,1022.4,26,2464.22
2026-05-18,Google Ads,Prospecting,31506,875,1191.57,35,2958.99
2026-05-18,Google Ads,Retargeting,11837,726,886.47,80,7738.07
2026-05-18,LinkedIn Ads,Prospecting,23914,120,754.5,3,1045.98
2026-05-18,LinkedIn Ads,Retargeting,7754,69,433.28,6,2212.01
2026-05-18,Meta Ads,Lookalike,37149,447,406.61,16,1321.52
2026-05-18,Meta Ads,Prospecting,61253,568,446.83,10,721.48
2026-05-18,Meta Ads,Retargeting,22606,515,359.94,23,1744.89
2026-05-18,TikTok Ads,Lookalike,73332,744,246.14,12,652.21
2026-05-18,TikTok Ads,Prospecting,110819,870,270.59,5,234.92
2026-05-18,TikTok Ads,Retargeting,38722,621,205.3,14,700.45
2026-05-19,Google Ads,Brand Search,8863,679,853.29,63,6616.38
2026-05-19,Google Ads,Lookalike,24908,904,1105.56,43,4000.08
2026-05-19,Google Ads,Prospecting,37176,1134,1298.92,37,2605.43
2026-05-19,Google Ads,Retargeting,13629,876,1022.46,93,7618.15
2026-05-19,LinkedIn Ads,Prospecting,17195,92,493.17,0,0.0
2026-05-19,LinkedIn Ads,Retargeting,7606,69,346.2,4,1490.13
2026-05-19,Meta Ads,Lookalike,35775,475,390.19,12,785.09
2026-05-19,Meta Ads,Prospecting,68460,729,707.96,14,860.16
2026-05-19,Meta Ads,Retargeting,20457,445,404.08,25,1740.36
2026-05-19,TikTok Ads,Lookalike,77754,719,252.92,12,628.11
2026-05-19,TikTok Ads,Prospecting,81372,591,216.08,5,232.38
2026-05-19,TikTok Ads,Retargeting,47818,794,290.36,23,1264.82
2026-05-20,Google Ads,Brand Search,8530,710,862.36,69,7201.86
2026-05-20,Google Ads,Lookalike,25665,989,1205.68,43,3096.84
2026-05-20,Google Ads,Prospecting,26318,889,1260.84,26,2213.59
2026-05-20,Google Ads,Retargeting,12551,856,1162.14,102,8931.35
2026-05-20,LinkedIn Ads,Prospecting,18359,97,495.73,2,713.76
2026-05-20,LinkedIn Ads,Retargeting,6758,76,425.49,4,1460.69
2026-05-20,Meta Ads,Lookalike,42980,567,406.84,20,1309.7
2026-05-20,Meta Ads,Prospecting,59170,579,517.53,8,480.47
2026-05-20,Meta Ads,Retargeting,23467,481,282.14,19,1343.67
2026-05-20,TikTok Ads,Lookalike,56563,541,173.12,7,308.32
2026-05-20,TikTok Ads,Prospecting,74798,613,179.83,5,217.17
2026-05-20,TikTok Ads,Retargeting,37883,616,199.05,12,621.35
2026-05-21,Google Ads,Brand Search,8181,658,888.36,89,10413.73
2026-05-21,Google Ads,Lookalike,21608,865,954.88,35,2830.89
2026-05-21,Google Ads,Prospecting,32378,1006,1421.46,41,3468.5
2026-05-21,Google Ads,Retargeting,15476,905,1152.34,105,10616.82
2026-05-21,LinkedIn Ads,Prospecting,22728,124,532.24,2,652.09
2026-05-21,LinkedIn Ads,Retargeting,9178,101,632.76,2,763.91
2026-05-21,Meta Ads,Lookalike,34082,442,373.79,12,859.94
2026-05-21,Meta Ads,Prospecting,50450,458,332.84,8,647.96
2026-05-21,Meta Ads,Retargeting,24719,542,433.45,35,2747.38
2026-05-21,TikTok Ads,Lookalike,64498,699,234.46,12,519.89
2026-05-21,TikTok Ads,Prospecting,111011,940,264.9,9,459.36
2026-05-21,TikTok Ads,Retargeting,33690,536,185.34,11,674.81
2026-05-22,Google Ads,Brand Search,8152,687,767.57,80,8322.18
2026-05-22,Google Ads,Lookalike,20946,765,1002.17,22,1810.13
2026-05-22,Google Ads,Prospecting,28926,948,1160.22,37,2985.96
2026-05-22,Google Ads,Retargeting,11449,695,778.21,59,5459.07
2026-05-22,LinkedIn Ads,Prospecting,15415,90,538.26,0,0.0
2026-05-22,LinkedIn Ads,Retargeting,5948,57,265.82,1,406.71
2026-05-22,Meta Ads,Lookalike,35703,471,388.03,12,792.82
2026-05-22,Meta Ads,Prospecting,41310,418,292.98,8,611.28
2026-05-22,Meta Ads,Retargeting,17752,325,239.51,16,1387.19
2026-05-22,TikTok Ads,Lookalike,83376,896,325.29,9,550.78
2026-05-22,TikTok Ads,Prospecting,84124,717,232.96,7,334.9
2026-05-22,TikTok Ads,Retargeting,26467,414,141.98,11,608.41
2026-05-23,Google Ads,Brand Search,5924,506,588.97,59,4914.12
2026-05-23,Google Ads,Lookalike,21414,832,1177.54,28,2265.59
2026-05-23,Google Ads,Prospecting,31321,1031,1267.27,32,2556.17
2026-05-23,Google Ads,Retargeting,10898,699,882.31,64,6708.26
2026-05-23,LinkedIn Ads,Prospecting,12792,62,351.72,1,283.65
2026-05-23,LinkedIn Ads,Retargeting,5237,47,251.74,3,1000.4
2026-05-23,Meta Ads,Lookalike,35327,448,288.12,14,1019.48
2026-05-23,Meta Ads,Prospecting,46558,489,393.41,18,1404.86
2026-05-23,Meta Ads,Retargeting,20887,434,333.96,24,2116.26
2026-05-23,TikTok Ads,Lookalike,43401,376,138.54,7,377.27
2026-05-23,TikTok Ads,Prospecting,72948,586,202.18,6,272.51
2026-05-23,TikTok Ads,Retargeting,28350,424,155.42,11,475.29
2026-05-24,Google Ads,Brand Search,5323,399,445.85,40,4115.89
2026-05-24,Google Ads,Lookalike,14393,526,623.81,29,2566.82
2026-05-24,Google Ads,Prospecting,25346,836,1028.79,35,3003.41
2026-05-24,Google Ads,Retargeting,9870,595,782.77,60,6222.29
2026-05-24,LinkedIn Ads,Prospecting,16316,95,550.87,2,708.11
2026-05-24,LinkedIn Ads,Retargeting,8084,76,524.53,2,727.54
2026-05-24,Meta Ads,Lookalike,43343,523,415.34,18,1252.02
2026-05-24,Meta Ads,Prospecting,51484,627,483.08,12,690.07
2026-05-24,Meta Ads,Retargeting,19224,359,260.24,23,2013.02
2026-05-24,TikTok Ads,Lookalike,62862,697,272.55,9,402.67
2026-05-24,TikTok Ads,Prospecting,79480,617,210.06,4,191.48
2026-05-24,TikTok Ads,Retargeting,25400,361,127.19,10,637.7
2026-05-25,Google Ads,Brand Search,7440,542,647.92,63,7535.16
2026-05-25,Google Ads,Lookalike,18431,671,804.8,34,3135.89
2026-05-25,Google Ads,Prospecting,30457,862,1102.91,22,1764.25
2026-05-25,Google Ads,Retargeting,12227,731,901.36,69,6435.98
2026-05-25,LinkedIn Ads,Prospecting,18859,91,472.41,0,0.0
2026-05-25,LinkedIn Ads,Retargeting,5607,58,320.4,2,742.22
2026-05-25,Meta Ads,Lookalike,37930,510,412.5,18,1298.29
2026-05-25,Meta Ads,Prospecting,63500,687,658.66,14,970.2
2026-05-25,Meta Ads,Retargeting,21870,460,331.46,22,1925.56
2026-05-25,TikTok Ads,Lookalike,74673,708,254.31,14,653.16
2026-05-25,TikTok Ads,Prospecting,100875,951,292.44,15,660.85
2026-05-25,TikTok Ads,Retargeting,37697,626,258.31,20,1158.78
2026-05-26,Google Ads,Brand Search,7734,677,828.25,86,8117.02
2026-05-26,Google Ads,Lookalike,21180,775,888.08,32,2754.48
2026-05-26,Google Ads,Prospecting,26608,783,1037.29,28,2449.91
2026-05-26,Google Ads,Retargeting,13512,807,1046.16,78,7790.96
2026-05-26,LinkedIn Ads,Prospecting,18199,108,622.42,2,725.53
2026-05-26,LinkedIn Ads,Retargeting,6656,58,283.88,1,357.12
2026-05-26,Meta Ads,Lookalike,37059,458,348.36,11,773.6
2026-05-26,Meta Ads,Prospecting,60314,593,453.64,10,668.27
2026-05-26,Meta Ads,Retargeting,25092,604,521.19,40,3442.45
2026-05-26,TikTok Ads,Lookalike,62367,677,232.99,12,504.06
2026-05-26,TikTok Ads,Prospecting,94429,735,239.58,5,219.92
2026-05-26,TikTok Ads,Retargeting,42668,642,251.89,16,869.01
2026-05-27,Google Ads,Brand Search,9752,837,954.76,113,11120.71
2026-05-27,Google Ads,Lookalike,26549,1110,1470.06,42,3468.34
2026-05-27,Google Ads,Prospecting,26071,789,853.71,28,2239.26
2026-05-27,Google Ads,Retargeting,9414,549,696.51,59,5650.52
2026-05-27,LinkedIn Ads,Prospecting,19504,83,415.35,1,367.78
2026-05-27,LinkedIn Ads,Retargeting,6532,58,350.2,5,2071.5
2026-05-27,Meta Ads,Lookalike,45723,551,384.44,13,827.86
2026-05-27,Meta Ads,Prospecting,53404,602,392.89,8,516.5
2026-05-27,Meta Ads,Retargeting,22306,452,371.3,20,1460.58
2026-05-27,TikTok Ads,Lookalike,70337,702,251.5,14,719.27
2026-05-27,TikTok Ads,Prospecting,127554,1033,375.95,7,400.35
2026-05-27,TikTok Ads,Retargeting,29002,382,121.52,9,527.37
2026-05-28,Google Ads,Brand Search,6679,539,671.87,55,4795.32
2026-05-28,Google Ads,Lookalike,15269,517,637.7,20,1780.4
2026-05-28,Google Ads,Prospecting,30599,892,880.8,27,2261.9
2026-05-28,Google Ads,Retargeting,12644,806,1067.58,97,8098.28
2026-05-28,LinkedIn Ads,Prospecting,17731,102,587.07,0,0.0
2026-05-28,LinkedIn Ads,Retargeting,6861,61,306.66,1,376.98
2026-05-28,Meta Ads,Lookalike,36761,487,406.27,14,1049.14
2026-05-28,Meta Ads,Prospecting,58740,576,438.03,10,661.52
2026-05-28,Meta Ads,Retargeting,20922,480,363.44,30,1998.85
2026-05-28,TikTok Ads,Lookalike,55275,527,189.46,7,317.11
2026-05-28,TikTok Ads,Prospecting,97920,829,340.88,6,292.21
2026-05-28,TikTok Ads,Retargeting,31723,438,170.58,10,653.82
2026-05-29,Google Ads,Brand Search,7817,535,588.23,64,7816.07
2026-05-29,Google Ads,Lookalike,21650,842,1012.45,35,2603.02
2026-05-29,Google Ads,Prospecting,32506,952,1397.62,39,2662.23
2026-05-29,Google Ads,Retargeting,9086,574,697.55,58,5282.81
2026-05-29,LinkedIn Ads,Prospecting,18678,93,440.43,3,1028.32
2026-05-29,LinkedIn Ads,Retargeting,6572,69,449.73,1,366.12
2026-05-29,Meta Ads,Lookalike,31648,485,303.84,21,1410.89
2026-05-29,Meta Ads,Prospecting,50224,556,515.04,17,1125.89
2026-05-29,Meta Ads,Retargeting,25675,533,472.01,35,2803.69
2026-05-29,TikTok Ads,Lookalike,63734,548,183.11,9,496.84
2026-05-29,TikTok Ads,Prospecting,85313,586,186.86,5,252.98
2026-05-29,TikTok Ads,Retargeting,32903,511,226.14,10,590.27
2026-05-30,Google Ads,Brand Search,6456,478,683.15,51,4388.51
2026-05-30,Google Ads,Lookalike,20704,745,1084.48,37,3223.98
2026-05-30,Google Ads,Prospecting,29566,833,1178.43,34,2687.34
2026-05-30,Google Ads,Retargeting,11490,742,918.38,72,7056.24
2026-05-30,LinkedIn Ads,Prospecting,13822,69,375.98,2,646.66
2026-05-30,LinkedIn Ads,Retargeting,5270,48,229.45,4,1692.33
2026-05-30,Meta Ads,Lookalike,41079,476,375.88,17,1372.35
2026-05-30,Meta Ads,Prospecting,40516,397,289.64,10,563.32
2026-05-30,Meta Ads,Retargeting,21578,473,381.55,32,2980.1
2026-05-30,TikTok Ads,Lookalike,53640,477,171.89,6,286.16
2026-05-30,TikTok Ads,Prospecting,88692,708,203.24,8,391.01
2026-05-30,TikTok Ads,Retargeting,35628,554,158.39,13,747.45
2026-05-31,Google Ads,Brand Search,7270,629,768.22,73,7639.85
2026-05-31,Google Ads,Lookalike,18252,743,966.85,38,3260.8
2026-05-31,Google Ads,Prospecting,31172,991,1272.94,43,3479.81
2026-05-31,Google Ads,Retargeting,10204,642,827.05,55,5049.93
2026-05-31,LinkedIn Ads,Prospecting,16786,84,479.63,3,1026.58
